scene_name,img_id0,img_id1
0015/dense,1274,1653
0015/dense,2244,567
0015/dense,408,1016
0015/dense,3145,173
0015/dense,908,836
0015/dense,143,1975
0015/dense,3422,953
0015/dense,2604,2323
0015/dense,2340,419
0015/dense,2623,1679
0015/dense,3371,300
0015/dense,1012,1382
0015/dense,558,405
0015/dense,2803,331
0015/dense,894,3336
0015/dense,1532,1826
0015/dense,3166,2260
0015/dense,52,1057
0015/dense,356,1742
0015/dense,2294,1226
0015/dense,36,1492
0015/dense,2016,304
0015/dense,3130,750
0015/dense,3037,2568
0015/dense,19,1737
0015/dense,123,165
0015/dense,3040,1404
0015/dense,903,1224
0015/dense,2974,1781
0015/dense,1055,1144
0015/dense,1157,1653
0015/dense,165,1546
0015/dense,2535,2270
0015/dense,847,1093
0015/dense,542,3426
0015/dense,2064,1109
0015/dense,33,2044
0015/dense,2650,2583
0015/dense,303,331
0015/dense,2874,1963
0015/dense,3130,2937
0015/dense,2536,579
0015/dense,1630,998
0015/dense,1855,974
0015/dense,2931,2142
0015/dense,592,2028
0015/dense,719,1024
0015/dense,2979,1520
0015/dense,2541,1129
0015/dense,452,32
0015/dense,2534,289
0015/dense,2801,2760
0015/dense,2397,1822
0015/dense,3370,1860
0015/dense,820,1398
0015/dense,3192,3425
0015/dense,2554,579
0015/dense,2995,1971
0015/dense,2784,932
0015/dense,3266,4
0015/dense,550,1669
0015/dense,3096,2318
0015/dense,1292,1362
0015/dense,3267,2985
0015/dense,74,782
0015/dense,2368,1108
0015/dense,2791,2559
0015/dense,1813,1058
0015/dense,1185,1297
0015/dense,19,1491
0015/dense,457,3251
0015/dense,2244,1016
0015/dense,603,1009
0015/dense,1918,3424
0015/dense,1801,1219
0015/dense,2186,3358
0015/dense,863,1741
0015/dense,54,1965
0015/dense,2244,173
0015/dense,3122,1353
0015/dense,567,234
0015/dense,3415,94
0015/dense,816,1009
0015/dense,2186,393
0015/dense,2368,55
0015/dense,696,1156
0015/dense,863,1173
0015/dense,745,1692
0015/dense,675,1452
0015/dense,2701,353
0015/dense,2670,1597
0015/dense,2984,201
0015/dense,2015,1151
0015/dense,33,764
0015/dense,1430,1889
0015/dense,1630,33
0015/dense,1654,846
0015/dense,606,576
0015/dense,157,279
0015/dense,3045,2260
0015/dense,1151,1339
0015/dense,227,958
0015/dense,621,849
0015/dense,1256,2021
0015/dense,3095,950
0015/dense,2465,1421
0015/dense,1393,1967
0015/dense,2408,2345
0015/dense,2918,1197
0015/dense,3377,1168
0015/dense,2522,1007
0015/dense,2911,95
0015/dense,833,1346
0015/dense,609,74
0015/dense,1793,827
0015/dense,3172,2930
0015/dense,2502,2207
0015/dense,2927,2005
0015/dense,79,2066
0015/dense,1550,1200
0015/dense,3018,2665
0015/dense,2929,2653
0015/dense,2348,1266
0015/dense,2372,1086
0015/dense,543,1008
0015/dense,2822,2552
0015/dense,454,892
0015/dense,3206,1093
0015/dense,1296,1551
0015/dense,419,1870
0015/dense,2846,1749
0015/dense,3282,3211
0015/dense,3363,302
0015/dense,3118,1380
0015/dense,1095,2168
0015/dense,542,1741
0015/dense,2607,796
0015/dense,431,2065
0015/dense,3358,3344
0015/dense,3325,2323
0015/dense,840,1263
0015/dense,1116,1821
0015/dense,2283,841
0015/dense,2554,230
0015/dense,940,2099
0015/dense,2316,3334
0015/dense,431,1128
0015/dense,1085,1190
0015/dense,2191,935
0015/dense,46,69
0015/dense,2828,1021
0015/dense,296,1388
0015/dense,12,1742
0015/dense,2907,2791
0015/dense,3344,1736
0015/dense,3211,1913
0015/dense,439,277
0015/dense,696,1428
0015/dense,2562,1364
0015/dense,3049,1253
0015/dense,2980,2606
0015/dense,2609,1473
0015/dense,2249,985
0015/dense,1838,1238
0015/dense,2352,2268
0015/dense,950,1129
0015/dense,43,1604
0015/dense,2375,1784
0015/dense,3049,1608
0015/dense,2005,1077
0015/dense,92,1063
0015/dense,3157,1489
0015/dense,2462,1570
0015/dense,2522,729
0015/dense,3145,3122
0015/dense,2951,1131
0015/dense,2804,108
0015/dense,408,1175
0015/dense,1126,1292
0015/dense,3316,514
0015/dense,576,3262
0015/dense,21,304
0015/dense,2408,555
0015/dense,1302,1372
0015/dense,2468,719
0015/dense,2505,2096
0015/dense,1117,1693
0015/dense,2910,1737
0015/dense,2627,23
0015/dense,684,2028
0015/dense,69,950
0015/dense,1060,2070
0015/dense,1164,1372
0015/dense,2775,2157
0015/dense,2116,1031
0015/dense,2852,1509
0015/dense,2128,1690
0015/dense,845,1320
0015/dense,2563,88
0015/dense,2930,3283
0015/dense,893,1129
0015/dense,3099,2159
0015/dense,1955,219
0015/dense,874,1167
0015/dense,676,138
0015/dense,676,162
0015/dense,653,3361
0015/dense,112,1661
0015/dense,933,1564
0015/dense,2926,1991
0015/dense,3053,2916
0015/dense,3050,1127
0015/dense,2670,1733
0015/dense,2458,2216
0015/dense,2131,1017
0015/dense,1470,783
0015/dense,2984,1494
0015/dense,1765,1126
0015/dense,2839,1649
0015/dense,237,1017
0015/dense,2328,1452
0015/dense,3408,1632
0015/dense,2559,446
0015/dense,1793,1517
0015/dense,804,1006
0015/dense,884,1308
0015/dense,616,3388
0015/dense,2535,104
0015/dense,2429,1787
0015/dense,2669,69
0015/dense,3444,1918
0015/dense,394,1940
0015/dense,631,1362
0015/dense,1686,1411
0015/dense,31,2070
0015/dense,216,1393
0015/dense,2795,3211
0015/dense,651,1686
0015/dense,35,1276
0015/dense,2797,384
0015/dense,3346,3282
0015/dense,2407,1317
0015/dense,2828,99
0015/dense,550,262
0015/dense,3394,1783
0015/dense,1235,1250
0015/dense,661,9
0015/dense,1577,996
0015/dense,526,130
0015/dense,159,1008
0015/dense,125,1807
0015/dense,2941,1971
0015/dense,2670,747
0015/dense,11,982
0015/dense,1037,1168
0015/dense,3241,273
0015/dense,3336,1067
0015/dense,2290,344
0015/dense,2912,2164
0015/dense,178,985
0015/dense,1426,1575
0015/dense,3351,1482
0015/dense,538,1974
0015/dense,2722,641
0015/dense,1235,1656
0015/dense,15,1696
0015/dense,3250,1428
0015/dense,2654,2325
0015/dense,511,1426
0015/dense,2803,1008
0015/dense,3118,3056
0015/dense,648,166
0015/dense,2539,1035
0015/dense,106,1570
0015/dense,2528,2397
0015/dense,2980,1510
0015/dense,511,764
0015/dense,2572,1056
0015/dense,32,2207
0015/dense,3404,2369
0015/dense,2004,1233
0015/dense,940,2067
0015/dense,2609,3398
0015/dense,1169,1536
0015/dense,2191,331
0015/dense,2790,1729
0015/dense,1224,2093
0015/dense,3303,968
0015/dense,3231,2066
0015/dense,606,187
0015/dense,62,1161
0015/dense,1542,30
0015/dense,1630,1821
0015/dense,2693,30
0015/dense,2453,21
0015/dense,782,985
0015/dense,2366,351
0015/dense,732,303
0015/dense,2237,1482
0015/dense,896,1093
0015/dense,514,359
0015/dense,847,302
0015/dense,1543,3422
0015/dense,2688,1891
0015/dense,2619,1167
0015/dense,2500,1686
0015/dense,2955,242
0015/dense,3406,2124
0015/dense,2885,1821
0015/dense,487,173
0015/dense,2286,1429
0015/dense,603,1482
0015/dense,678,167
0015/dense,2886,1812
0015/dense,452,1286
0015/dense,884,689
0015/dense,2971,2352
0015/dense,2730,1948
0015/dense,3287,303
0015/dense,3137,1571
0015/dense,2812,1507
0015/dense,3131,1049
0015/dense,3211,1697
0015/dense,1756,257
0015/dense,3397,2398
0015/dense,3030,1302
0015/dense,1151,1371
0015/dense,2591,1475
0015/dense,3281,2096
0015/dense,740,580
0015/dense,496,973
0015/dense,2401,1571
0015/dense,398,69
0015/dense,2274,628
0015/dense,189,1437
0015/dense,2929,2168
0015/dense,2870,3406
0015/dense,746,2066
0015/dense,2275,1912
0015/dense,3042,278
0015/dense,3121,2606
0015/dense,138,923
0015/dense,2401,441
0015/dense,3055,1306
0015/dense,1657,1577
0015/dense,3397,2548
0015/dense,1421,1739
0015/dense,2937,1398
0015/dense,3095,2129
0015/dense,3188,1482
0015/dense,3140,2159
0015/dense,46,3396
0015/dense,2220,992
0015/dense,3309,1225
0015/dense,697,2062
0015/dense,1593,3425
0015/dense,3353,1960
0015/dense,2775,526
0015/dense,3334,3261
0015/dense,3009,1429
0015/dense,2535,3324
0015/dense,3215,1999
0015/dense,82,959
0015/dense,3413,1299
0015/dense,1746,178
0015/dense,3028,3441
0015/dense,56,1482
0015/dense,2532,3412
0015/dense,3167,3416
0015/dense,2287,692
0015/dense,1059,1116
0015/dense,1398,2165
0015/dense,24,1388
0015/dense,511,1428
0015/dense,2815,468
0015/dense,2551,1510
0015/dense,616,1813
0015/dense,2396,2357
0015/dense,2510,1999
0015/dense,2491,750
0015/dense,2275,463
0015/dense,2246,733
0015/dense,2348,1400
0015/dense,218,2048
0015/dense,2416,274
0015/dense,2753,1183
0015/dense,3406,1436
0015/dense,698,1354
0015/dense,3349,167
0015/dense,1595,1129
0015/dense,143,1219
0015/dense,2588,1305
0015/dense,359,2183
0015/dense,1489,990
0015/dense,2993,1327
0015/dense,2326,1462
0015/dense,3249,167
0015/dense,1973,1536
0015/dense,2648,1387
0015/dense,1685,1339
0015/dense,998,1178
0015/dense,2435,538
0015/dense,28,1299
0015/dense,54,1079
0015/dense,120,134
0015/dense,3416,1014
0015/dense,211,1183
0015/dense,2404,1870
0015/dense,2535,337
0015/dense,2548,2288
0015/dense,699,364
0015/dense,2442,1982
0015/dense,674,1756
0015/dense,1636,2042
0015/dense,1630,1441
0015/dense,218,1004
0015/dense,2494,43
0015/dense,1157,1419
0015/dense,2608,2280
0015/dense,1677,967
0015/dense,2791,134
0015/dense,106,1647
0015/dense,3119,2888
0015/dense,1746,1471
0015/dense,2404,1632
0015/dense,2379,1264
0015/dense,2993,2216
0015/dense,2956,1200
0015/dense,2388,391
0015/dense,282,1362
0015/dense,1864,357
0015/dense,3333,686
0015/dense,2670,1591
0015/dense,2487,2132
0015/dense,218,1452
0015/dense,768,1620
0015/dense,2856,3385
0015/dense,1542,1493
0015/dense,3055,232
0015/dense,2564,598
0015/dense,2351,728
0015/dense,1520,2071
0015/dense,11,1054
0015/dense,2273,692
0015/dense,1647,1791
0015/dense,2396,2120
0015/dense,1372,1436
0015/dense,1763,2109
0015/dense,2231,900
0015/dense,2978,1960
0015/dense,2901,3424
0015/dense,2407,985
0015/dense,446,1256
0015/dense,2754,1879
0015/dense,52,1918
0015/dense,73,1574
0015/dense,1558,1495
0015/dense,431,1922
0015/dense,399,376
0015/dense,2269,1658
0015/dense,106,88
0015/dense,558,1987
0015/dense,2414,1972
0015/dense,950,1973
0015/dense,874,262
0015/dense,3055,19
0015/dense,692,1695
0015/dense,3394,167
0015/dense,219,301
0015/dense,52,114
0015/dense,2947,1575
0015/dense,2017,300
0015/dense,2914,2360
0015/dense,586,441
0015/dense,1917,1151
0015/dense,1120,1246
0015/dense,2413,283
0015/dense,2066,1378
0015/dense,1037,2148
0015/dense,2819,373
0015/dense,327,1643
0015/dense,3119,2273
0015/dense,79,299
0015/dense,63,1604
0015/dense,2398,778
0015/dense,3157,3145
0015/dense,2828,414
0015/dense,2561,454
0015/dense,870,826
0015/dense,3032,1074
0015/dense,3300,1453
0015/dense,2536,740
0015/dense,2400,1253
0015/dense,2980,1476
0015/dense,2535,3442
0015/dense,1033,1581
0015/dense,3140,3390
0015/dense,2722,1462
0015/dense,2360,1955
0015/dense,596,1679
0015/dense,2944,94
0015/dense,3157,1325
0015/dense,3086,998
0015/dense,2999,1334
0015/dense,634,999
0015/dense,1602,1956
0015/dense,2442,1630
0015/dense,2283,975
0015/dense,3262,173
0015/dense,189,2059
0015/dense,1972,1020
0015/dense,2559,1747
0015/dense,692,645
0015/dense,2209,1810
0015/dense,2753,166
0015/dense,2131,1569
0015/dense,1063,1393
0015/dense,2447,2017
0015/dense,2338,1130
0015/dense,177,1313
0015/dense,3281,364
0015/dense,1371,1891
0015/dense,3009,2370
0015/dense,2282,689
0015/dense,2155,3315
0015/dense,2348,2153
0015/dense,2885,2128
0015/dense,2234,853
0015/dense,876,1125
0015/dense,676,1411
0015/dense,2201,3361
0015/dense,2542,2165
0015/dense,541,2000
0015/dense,2229,273
0015/dense,2354,1806
0015/dense,2974,2842
0015/dense,2712,182
0015/dense,71,1759
0015/dense,3163,1230
0015/dense,2570,661
0015/dense,174,294
0015/dense,2894,2500
0015/dense,35,1746
0015/dense,1481,130
0015/dense,516,1077
0015/dense,2560,603
0015/dense,3007,2424
0015/dense,2613,1546
0015/dense,2851,90
0015/dense,3054,860
0015/dense,274,1049
0015/dense,2358,1783
0015/dense,892,1126
0015/dense,3315,1098
0015/dense,2144,961
0015/dense,3361,323
0015/dense,53,1632
0015/dense,457,1248
0015/dense,2572,1719
0015/dense,93,1373
0015/dense,729,1116
0015/dense,1838,1265
0015/dense,140,1057
0015/dense,3060,3007
0015/dense,3148,1205
0015/dense,541,825
0015/dense,2235,296
0015/dense,1116,1399
0015/dense,3389,1427
0015/dense,3328,810
0015/dense,2951,576
0015/dense,3143,2223
0015/dense,2727,696
0015/dense,1335,1642
0015/dense,1765,3236
0015/dense,2229,1954
0015/dense,2568,2196
0015/dense,2526,576
0015/dense,54,1297
0015/dense,1269,1428
0015/dense,3133,1428
0015/dense,2502,1302
0015/dense,2396,54
0015/dense,289,1046
0015/dense,2396,3424
0015/dense,2553,69
0015/dense,2357,1227
0015/dense,2285,234
0015/dense,641,3324
0015/dense,465,1518
0015/dense,1037,1233
0015/dense,71,892
0015/dense,3145,1249
0015/dense,173,1325
0015/dense,944,853
0015/dense,2856,1196
0015/dense,696,1408
0015/dense,3223,3421
0015/dense,3124,2590
0015/dense,1954,1398
0015/dense,2246,1660
0015/dense,2834,1760
0015/dense,598,1441
0015/dense,803,1097
0015/dense,550,514
0015/dense,3123,743
0015/dense,623,1393
0015/dense,1785,1686
0015/dense,2803,1320
0015/dense,2458,1758
0015/dense,2360,228
0015/dense,3142,572
0015/dense,3161,3060
0015/dense,1029,1143
0015/dense,1126,1265
0015/dense,3121,234
0015/dense,2819,808
0015/dense,2742,3377
0015/dense,1538,783
0015/dense,1955,1299
0015/dense,228,1396
0015/dense,2950,1935
0015/dense,2920,137
0015/dense,927,1529
0015/dense,933,7
0015/dense,3281,2065
0015/dense,2886,1747
0015/dense,1914,129
0015/dense,3041,2332
0015/dense,629,2065
0015/dense,2635,1758
0015/dense,1783,952
0015/dense,3037,2926
0015/dense,367,2202
0015/dense,2898,1529
0015/dense,3059,1033
0015/dense,644,1936
0015/dense,1783,3265
0015/dense,17,1546
0015/dense,2613,1203
0015/dense,3256,3145
0015/dense,825,1688
0015/dense,2246,1042
0015/dense,1400,1711
0015/dense,766,1388
0015/dense,2155,1125
0015/dense,746,1973
0015/dense,615,202
0015/dense,601,169
0015/dense,3157,894
0015/dense,1765,181
0015/dense,2318,1477
0015/dense,905,1174
0015/dense,2400,1624
0015/dense,2833,2139
0015/dense,454,1705
0015/dense,3333,2856
0015/dense,2740,3310
0015/dense,932,2207
0015/dense,2623,1423
0015/dense,821,3389
0015/dense,726,157
0015/dense,526,393
0015/dense,691,1126
0015/dense,2930,2146
0015/dense,1817,342
0015/dense,3086,1670
0015/dense,1569,1737
0015/dense,256,1116
0015/dense,932,782
0015/dense,631,1170
0015/dense,2559,340
0015/dense,3031,2223
0015/dense,2616,2191
0015/dense,1782,1841
0015/dense,1128,1190
0015/dense,2928,584
0015/dense,1784,3416
0015/dense,526,746
0015/dense,2685,675
0015/dense,491,3215
0015/dense,797,2067
0015/dense,3050,1462
0015/dense,468,189
0015/dense,3197,700
0015/dense,2920,2444
0015/dense,2714,1834
0015/dense,1565,2129
0015/dense,696,1068
0015/dense,2695,257
0015/dense,2316,1612
0015/dense,2425,1719
0015/dense,526,2124
0015/dense,853,829
0015/dense,579,950
0015/dense,3069,3419
0015/dense,3090,1866
0015/dense,1059,1488
0015/dense,3349,1739
0015/dense,1955,1318
0015/dense,1760,134
0015/dense,2430,2231
0015/dense,2064,959
0015/dense,143,1660
0015/dense,3057,1529
0015/dense,1636,40
0015/dense,2979,90
0015/dense,950,342
0015/dense,1273,1729
0015/dense,2491,978
0015/dense,3346,875
0015/dense,2610,600
0015/dense,2128,891
0015/dense,2015,296
0015/dense,2315,1963
0015/dense,92,3265
0015/dense,3045,1265
0015/dense,2617,1320
0015/dense,3006,2701
0015/dense,1753,1551
0015/dense,3056,2788
0015/dense,1598,337
0015/dense,3424,1202
0015/dense,2725,2608
0015/dense,3073,3029
0015/dense,2231,1986
0015/dense,1813,1128
0015/dense,2401,2294
0015/dense,2739,543
0015/dense,3210,143
0015/dense,104,2064
0015/dense,821,1838
0015/dense,510,2147
0015/dense,2928,904
0015/dense,808,3361
0015/dense,870,140
0015/dense,2592,3263
0015/dense,2369,975
0015/dense,1203,2065
0015/dense,1346,2109
0015/dense,2321,1196
0015/dense,3032,2535
0015/dense,739,825
0015/dense,2993,767
0015/dense,2788,853
0015/dense,2640,431
0015/dense,1019,1238
0015/dense,2369,1510
0015/dense,925,3324
0015/dense,2773,1971
0015/dense,3197,2910
0015/dense,98,978
0015/dense,857,1306
0015/dense,2549,1131
0015/dense,711,783
0015/dense,3143,878
0015/dense,1552,1520
0015/dense,972,1115
0015/dense,1756,189
0015/dense,2337,974
0015/dense,2191,277
0015/dense,2446,140
0015/dense,733,1301
0015/dense,1286,1426
0015/dense,2412,92
0015/dense,734,785
0015/dense,1553,1031
0015/dense,2294,2217
0015/dense,913,772
0015/dense,514,33
0015/dense,2331,810
0015/dense,2242,289
0015/dense,3183,35
0015/dense,103,1068
0015/dense,2714,1860
0015/dense,1141,1297
0015/dense,601,1290
0015/dense,1428,1439
0015/dense,373,1116
0015/dense,2972,2533
0015/dense,137,1960
0015/dense,3317,338
0015/dense,1765,295
0015/dense,1764,3249
0015/dense,2710,1080
0015/dense,710,289
0015/dense,2886,2203
0015/dense,578,77
0015/dense,3414,1250
0015/dense,1487,1424
0015/dense,2403,623
0015/dense,2496,2032
0015/dense,2512,3424
0015/dense,933,977
0015/dense,3266,2067
0015/dense,2572,1238
0015/dense,3242,1032
0015/dense,3367,287
0015/dense,3144,2722
0015/dense,2979,2430
0015/dense,2430,2020
0015/dense,3140,1125
0015/dense,2743,414
0015/dense,1625,274
0015/dense,2985,3351
0015/dense,2655,1196
0015/dense,716,92
0015/dense,896,303
0015/dense,846,9
0015/dense,449,973
0015/dense,647,1109
0015/dense,2203,1126
0015/dense,670,304
0015/dense,1327,1440
0015/dense,2997,611
0015/dense,3120,2406
0015/dense,2548,106
0015/dense,2933,2399
0015/dense,3057,2047
0015/dense,689,1393
0015/dense,273,353
0015/dense,1252,1330
0015/dense,94,1037
0015/dense,1220,1250
0015/dense,202,1340
0015/dense,2783,1129
0015/dense,1782,1447
0015/dense,2494,1830
0015/dense,2993,264
0015/dense,393,1127
0015/dense,2974,113
0015/dense,2851,239
0015/dense,897,1823
0015/dense,1397,1808
0015/dense,726,514
0015/dense,2742,1109
0015/dense,1168,1252
0015/dense,2764,686
0015/dense,3248,1074
0015/dense,1644,1383
0015/dense,3381,3250
0015/dense,2901,342
0015/dense,670,3424
0015/dense,3095,505
0015/dense,2573,1485
0015/dense,2131,1996
0015/dense,2468,681
0015/dense,406,899
0015/dense,2524,2372
0015/dense,2269,234
0015/dense,3407,842
0015/dense,2358,1956
0015/dense,8,2005
0015/dense,2419,2207
0015/dense,2834,1544
0015/dense,3094,3406
0015/dense,3019,2120
0015/dense,2554,1917
0015/dense,2609,353
0015/dense,2273,770
0015/dense,2372,1823
0015/dense,691,304
0015/dense,516,1573
0015/dense,112,3227
0015/dense,482,999
0015/dense,3001,1501
0015/dense,2819,519
0015/dense,2931,224
0015/dense,3161,1641
0015/dense,121,1427
0015/dense,822,1133
0015/dense,2670,1092
0015/dense,2042,951
0015/dense,648,1897
0015/dense,2398,513
0015/dense,1111,2074
0015/dense,1233,1440
0015/dense,2993,659
0015/dense,1538,1249
0015/dense,2615,1362
0015/dense,3197,1679
0015/dense,782,211
0015/dense,2852,239
0015/dense,2436,232
0015/dense,1179,1346
0015/dense,445,1888
0015/dense,340,961
0015/dense,1210,2112
0015/dense,256,1547
0015/dense,494,1415
0015/dense,176,1919
0015/dense,2546,2066
0015/dense,945,1346
0015/dense,2688,273
0015/dense,230,1737
0015/dense,806,652
0015/dense,2724,452
0015/dense,2993,2851
0015/dense,930,1183
0015/dense,647,3442
0015/dense,3376,1783
0015/dense,2419,2064
0015/dense,519,1826
0015/dense,1786,3319
0015/dense,825,349
0015/dense,874,1408
0015/dense,1543,1546
0015/dense,1636,1274
0015/dense,3299,1955
0015/dense,395,1637
0015/dense,2748,1271
0015/dense,916,1001
0015/dense,1764,1040
0015/dense,2410,6
0015/dense,2834,830
0015/dense,3162,2526
0015/dense,2326,901
0015/dense,2401,2155
0015/dense,2510,600
0015/dense,2505,1211
0015/dense,3426,1296
0015/dense,2294,3425
0015/dense,719,1955
0015/dense,23,1427
0015/dense,2550,3297
0015/dense,2564,134
0015/dense,2566,438
0015/dense,821,3361
0015/dense,2006,332
0015/dense,2627,2124
0015/dense,990,1183
0015/dense,2678,1497
0015/dense,577,1153
0015/dense,482,1553
0015/dense,273,294
0015/dense,1801,1151
0015/dense,557,3317
0015/dense,3117,1378
0015/dense,414,1407
0015/dense,2742,465
0015/dense,1470,1860
0015/dense,678,2051
0015/dense,1882,1049
0015/dense,1956,2029
0015/dense,2328,3424
0015/dense,2645,2614
0015/dense,2760,849
0015/dense,2901,3419
0015/dense,476,744
0015/dense,1644,1447
0015/dense,465,215
0015/dense,935,95
0015/dense,3090,239
0015/dense,3248,1301
0015/dense,2907,483
0015/dense,2271,3446
0015/dense,1025,1966
0015/dense,3207,2693
0015/dense,698,1339
0015/dense,678,972
0015/dense,2375,954
0015/dense,3443,1902
0015/dense,445,908
0015/dense,746,3223
0015/dense,62,859
0015/dense,3140,1412
0015/dense,2496,1411
0015/dense,1794,1248
0015/dense,3394,648
0015/dense,601,189
0015/dense,1657,834
0015/dense,2570,51
0015/dense,3369,1130
0015/dense,622,509
0015/dense,494,1809
0015/dense,490,3221
0015/dense,3402,3440
0015/dense,2701,753
0015/dense,2444,2079
0015/dense,399,1570
0015/dense,3086,1530
0015/dense,438,1529
0015/dense,2178,1519
0015/dense,653,73
0015/dense,3353,2740
0015/dense,180,1298
0015/dense,1504,1216
0015/dense,2901,1116
0015/dense,555,1693
